"","Item_Identifier","Outlet_Identifier","Iten_Outlet_Sales"
"3545","FDY36","OUT018",2200.13693860305
"3546","FDP32","OUT018",2200.13693860305
"3547","FDL50","OUT046",1328.04906666667
"3548","DRC24","OUT049",3383.5956
"3549","NCS18","OUT017",2277.86825
"3550","FDD16","OUT017",1491.392
"3551","NCV18","OUT013",2829.65
"3552","FDX07","OUT046",2990.55166666667
"3553","NCZ05","OUT027",2200.13693860305
"3554","NCI31","OUT013",744.586333333333
"3555","FDK14","OUT049",999.09948
"3556","NCR06","OUT045",649.8208
"3557","NCF54","OUT049",2988.99813333333
"3558","DRG23","OUT010",2200.13693860305
"3559","FDD53","OUT046",713.0718
"3560","NCM31","OUT027",2200.13693860305
"3561","FDT16","OUT017",5813.98753333333
"3562","FDR40","OUT035",1329.2697
"3563","DRG25","OUT017",4567.388
"3564","FDT10","OUT035",666.63225
"3565","FDY32","OUT013",3914.904
"3566","FDN50","OUT035",466.06
"3567","FDZ35","OUT019",2200.13693860305
"3568","NCP54","OUT045",2340.287
"3569","NCD07","OUT035",1252.3698
"3570","FDS02","OUT018",2200.13693860305
"3571","DRN59","OUT018",2200.13693860305
"3572","DRB24","OUT013",3050.6956
"3573","FDP37","OUT027",2200.13693860305
"3574","DRB01","OUT018",2200.13693860305
"3575","FDR47","OUT046",2926.191
"3576","NCM31","OUT010",2200.13693860305
"3577","NCF06","OUT027",2200.13693860305
"3578","NCV17","OUT027",2200.13693860305
"3579","FDS10","OUT049",2435.8293
"3580","FDN52","OUT035",2200.13693860305
"3581","FDZ48","OUT013",1733.7432
"3582","FDJ48","OUT049",4001.59116
"3583","DRB13","OUT027",2200.13693860305
"3584","FDV59","OUT017",4354.332
"3585","FDL32","OUT035",1342.2528
"3586","FDZ12","OUT035",3769.53766666667
"3587","NCR06","OUT027",2200.13693860305
"3588","FDP51","OUT017",2014.7108
"3589","FDY22","OUT013",2253.0672
"3590","FDZ38","OUT049",4138.6128
"3591","NCO54","OUT035",917.33924
"3592","FDR23","OUT035",2867.10125
"3593","FDM38","OUT049",1262.3568
"3594","FDS25","OUT013",2505.18346666667
"3595","FDZ22","OUT013",1414.825
"3596","FDZ20","OUT019",508.6712
"3597","FDD45","OUT010",2200.13693860305
"3598","FDN03","OUT049",2503.408
"3599","NCW30","OUT046",3625.9468
"3600","FDY24","OUT027",2200.13693860305
"3601","FDJ26","OUT019",2200.13693860305
"3602","FDM15","OUT049",2085.68508
"3603","NCW54","OUT027",2200.13693860305
"3604","FDA23","OUT045",1841.86912
"3605","FDA39","OUT019",78.5644
"3606","FDZ12","OUT017",3769.53766666667
"3607","NCB42","OUT046",1737.738
"3608","FDL16","OUT046",916.584666666667
"3609","FDO24","OUT019",792.302
"3610","NCP42","OUT046",3616.6256
"3611","FDR19","OUT018",2200.13693860305
"3612","DRL01","OUT045",5024.4597
"3613","FDV37","OUT046",2125.73295
"3614","FDI41","OUT010",147.1418
"3615","FDF58","OUT049",1644.526
"3616","NCF43","OUT018",2200.13693860305
"3617","FDN02","OUT049",3478.67184
"3618","NCP41","OUT035",970.7364
"3619","NCY17","OUT027",2200.13693860305
"3620","FDL58","OUT027",2200.13693860305
"3621","NCA30","OUT027",2200.13693860305
"3622","FDE46","OUT018",2200.13693860305
"3623","FDY38","OUT035",4194.54
"3624","NCH29","OUT027",2200.13693860305
"3625","FDO20","OUT045",3583.20244
"3626","FDP44","OUT018",2200.13693860305
"3627","FDM02","OUT027",2200.13693860305
"3628","FDJ14","OUT027",2200.13693860305
"3629","FDH04","OUT010",271.6464
"3630","DRK23","OUT046",6493.76933333333
"3631","NCW05","OUT046",3215.814
"3632","FDF12","OUT049",2254.0659
"3633","FDL51","OUT019",2200.13693860305
"3634","FDN03","OUT018",2200.13693860305
"3635","DRJ37","OUT049",2732.4432
"3636","FDM12","OUT019",188.4214
"3637","FDA16","OUT045",2652.5472
"3638","NCB07","OUT017",3142.576
"3639","NCI17","OUT019",2200.13693860305
"3640","FDR51","OUT046",2558.0036
"3641","FDJ55","OUT045",4455.79992
"3642","NCZ17","OUT013",974.0654
"3643","FDU25","OUT013",1135.32216
"3644","NCG18","OUT045",2614.5966
"3645","DRM11","OUT017",3514.4253
"3646","FDH16","OUT035",1280.83275
"3647","FDZ04","OUT018",2200.13693860305
"3648","NCX53","OUT035",3545.385
"3649","FDX38","OUT027",2200.13693860305
"3650","FDX09","OUT046",4352.11266666667
"3651","NCW05","OUT018",2200.13693860305
"3652","NCS41","OUT017",2388.8904
"3653","FDI26","OUT046",2765.7332
"3654","NCZ41","OUT027",2200.13693860305
"3655","NCK06","OUT046",1777.24213333333
"3656","FDX23","OUT027",2200.13693860305
"3657","NCA42","OUT046",3063.56773333333
"3658","FDC20","OUT049",587.2356
"3659","DRC49","OUT018",2200.13693860305
"3660","FDX01","OUT013",1631.21
"3661","FDC08","OUT045",3112.615
"3662","FDC02","OUT017",5293.33193333333
"3663","FDK10","OUT045",1318.284
"3664","DRC24","OUT013",3383.5956
"3665","FDW16","OUT019",2200.13693860305
"3666","NCU06","OUT018",2200.13693860305
"3667","DRA59","OUT045",2174.8357
"3668","FDR24","OUT019",2200.13693860305
"3669","DRL35","OUT018",2200.13693860305
"3670","FDA49","OUT013",1250.15046666667
"3671","NCC55","OUT046",782.9808
"3672","DRD24","OUT019",141.8154
"3673","NCE55","OUT049",2117.244
"3674","FDT33","OUT045",2673.8528
"3675","NCT53","OUT013",2302.3364
"3676","FDS26","OUT046",4273.7702
"3677","FDL22","OUT018",2200.13693860305
"3678","FDP44","OUT017",1661.03784
"3679","FDC52","OUT018",2200.13693860305
"3680","FDI53","OUT010",2200.13693860305
"3681","FDZ23","OUT046",3075.996
"3682","NCT18","OUT013",3984.1472
"3683","FDR13","OUT046",1042.6428
"3684","FDB09","OUT010",124.5046
"3685","FDZ60","OUT013",755.0172
"3686","FDB11","OUT046",4455.79992
"3687","FDC10","OUT018",2200.13693860305
"3688","FDW56","OUT035",4489.71133333333
"3689","FDK14","OUT027",2200.13693860305
"3690","DRE27","OUT027",2200.13693860305
"3691","FDA38","OUT017",3364.9532
"3692","FDT11","OUT045",3191.8452
"3693","FDP15","OUT035",2200.13693860305
"3694","FDV27","OUT035",1195.4439
"3695","FDS36","OUT027",2200.13693860305
"3696","FDY40","OUT027",2200.13693860305
"3697","NCF19","OUT049",631.8442
"3698","FDF53","OUT045",3563.52805
"3699","FDS14","OUT027",2200.13693860305
"3700","FDE56","OUT046",1300.3074
"3701","FDZ19","OUT035",2109.2544
"3702","FDZ46","OUT013",1694.68293333333
"3703","FDR16","OUT046",6304.7931
"3704","FDG29","OUT018",2200.13693860305
"3705","NCE30","OUT017",2336.2922
"3706","FDZ40","OUT046",898.83
"3707","FDG58","OUT018",2200.13693860305
"3708","DRH03","OUT013",838.908
"3709","FDZ47","OUT045",1488.063
"3710","FDV04","OUT018",2200.13693860305
"3711","FDZ10","OUT018",2200.13693860305
"3712","FDG46","OUT017",2314.9866
"3713","NCF07","OUT045",1543.3244
"3714","FDY44","OUT035",3011.63533333333
"3715","FDB21","OUT013",2900.2248
"3716","FDS20","OUT035",2918.8672
"3717","FDS49","OUT049",1473.0825
"3718","FDX55","OUT027",2200.13693860305
"3719","NCQ02","OUT018",2200.13693860305
"3720","FDR25","OUT013",3886.49653333333
"3721","DRG39","OUT045",841.5712
"3722","FDB46","OUT046",4093.3384
"3723","NCC30","OUT018",2200.13693860305
"3724","FDE58","OUT035",2646.77693333333
"3725","FDC05","OUT019",2200.13693860305
"3726","FDY15","OUT046",1955.7875
"3727","FDG14","OUT046",4022.7636
"3728","FDL08","OUT049",3626.21312
"3729","FDQ47","OUT013",764.560333333333
"3730","FDN12","OUT035",1621.8888
"3731","FDW10","OUT013",5469.547
"3732","FDD02","OUT035",2310.9918
"3733","FDX35","OUT010",455.4072
"3734","FDT35","OUT046",1845.5976
"3735","DRN47","OUT019",539.298
"3736","FDB11","OUT010",2200.13693860305
"3737","FDN20","OUT045",3032.0532
"3738","FDB59","OUT035",2116.35626666667
"3739","FDJ58","OUT045",3650.2485
"3740","FDU60","OUT046",4650.613
"3741","FDS03","OUT049",1582.2737
"3742","FDU40","OUT019",387.4956
"3743","DRH15","OUT049",1164.4842
"3744","FDD04","OUT027",2200.13693860305
"3745","FDQ01","OUT046",3761.27065
"3746","FDF28","OUT035",1556.3075
"3747","FDD22","OUT010",2200.13693860305
"3748","FDY19","OUT046",2514.0608
"3749","FDN33","OUT035",1008.46506666667
"3750","FDV36","OUT035",3099.299
"3751","FDW01","OUT010",152.4682
"3752","FDJ28","OUT049",2501.4106
"3753","FDB17","OUT035",3839.26912
"3754","FDM40","OUT049",1938.1438
"3755","FDV46","OUT045",2167.179
"3756","FDQ44","OUT049",2574.9815
"3757","NCD42","OUT046",759.012
"3758","DRH37","OUT046",2368.11744
"3759","FDR10","OUT018",2200.13693860305
"3760","NCD06","OUT027",2200.13693860305
"3761","FDI53","OUT046",1826.06746666667
"3762","FDG16","OUT035",3408.36336
"3763","DRB25","OUT046",1750.83206666667
"3764","FDY09","OUT046",1751.054
"3765","FDX48","OUT045",1390.1904
"3766","FDC03","OUT010",2200.13693860305
"3767","FDT47","OUT035",1749.7224
"3768","FDW44","OUT027",2200.13693860305
"3769","FDT24","OUT017",1405.63696
"3770","FDT12","OUT019",225.7062
"3771","NCS38","OUT035",1202.4348
"3772","FDO39","OUT035",3445.515
"3773","FDA13","OUT046",569.259
"3774","FDO48","OUT035",3315.684
"3775","DRJ01","OUT017",1557.52813333333
"3776","FDD53","OUT018",2200.13693860305
"3777","NCT05","OUT049",3068.0064
"3778","FDQ51","OUT045",803.6206
"3779","FDU60","OUT013",4650.613
"3780","FDC59","OUT046",1278.336
"3781","FDP36","OUT035",1543.3244
"3782","NCM19","OUT017",2025.3636
"3783","FDL16","OUT035",916.584666666667
"3784","FDE50","OUT018",2200.13693860305
"3785","NCR18","OUT013",653.371733333333
"3786","NCD30","OUT035",1565.9616
"3787","FDH31","OUT013",1091.2462
"3788","FDD56","OUT019",1050.6324
"3789","FDC47","OUT049",5709.235
"3790","FDZ21","OUT045",1506.0396
"3791","FDM01","OUT049",1896.8642
"3792","FDF24","OUT013",1528.6768
"3793","FDW23","OUT017",633.30896
"3794","FDY52","OUT018",2200.13693860305
"3795","DRH37","OUT027",2200.13693860305
"3796","DRO47","OUT027",2200.13693860305
"3797","FDR25","OUT049",3886.49653333333
"3798","FDQ24","OUT027",2200.13693860305
"3799","DRJ51","OUT018",2200.13693860305
"3800","NCU06","OUT035",3790.0665
"3801","NCV18","OUT018",2200.13693860305
"3802","NCC06","OUT027",2200.13693860305
"3803","FDZ01","OUT018",2200.13693860305
"3804","FDT14","OUT017",2636.568
"3805","FDD11","OUT019",2200.13693860305
"3806","FDN09","OUT017",3492.7868
"3807","NCO18","OUT010",2200.13693860305
"3808","FDZ50","OUT045",4961.5416
"3809","FDS44","OUT013",4486.60426666667
"3810","FDI36","OUT045",593.2278
"3811","FDA26","OUT010",219.0482
"3812","NCY53","OUT049",1864.24
"3813","FDF32","OUT049",2306.997
"3814","FDF59","OUT010",2200.13693860305
"3815","FDB20","OUT046",1168.479
"3816","DRH11","OUT035",386.8298
"3817","FDT03","OUT049",1699.7874
"3818","NCH06","OUT035",3325.671
"3819","FDR55","OUT049",3063.21264
"3820","FDI10","OUT035",3190.1807
"3821","FDZ12","OUT045",3769.53766666667
"3822","FDM12","OUT049",1695.7926
"3823","DRB25","OUT045",1750.83206666667
"3824","NCS41","OUT013",2388.8904
"3825","NCT53","OUT049",2302.3364
"3826","NCD55","OUT013",713.0718
"3827","FDY08","OUT049",1826.2894
"3828","NCP55","OUT049",828.921
"3829","FDA33","OUT013",2542.29072
"3830","FDQ33","OUT013",4213.1824
"3831","FDE45","OUT027",2200.13693860305
"3832","FDT26","OUT013",2217.114
"3833","NCV53","OUT049",6311.784
"3834","FDK60","OUT027",2200.13693860305
"3835","NCJ29","OUT046",1022.6688
"3836","FDI15","OUT045",4663.79584
"3837","FDX21","OUT013",1665.1658
"3838","FDV49","OUT019",2200.13693860305
"3839","DRO59","OUT046",1366.2216
"3840","FDZ14","OUT045",1817.634
"3841","FDP32","OUT027",2200.13693860305
"3842","FDC33","OUT017",2808.3444
"3843","FDT14","OUT010",2200.13693860305
"3844","NCN54","OUT027",2200.13693860305
"3845","FDR57","OUT027",2200.13693860305
"3846","DRK12","OUT046",525.982
"3847","FDX52","OUT049",3475.476
"3848","FDX08","OUT010",360.8636
"3849","FDP10","OUT010",2200.13693860305
"3850","NCP50","OUT045",1148.00565
"3851","NCL06","OUT013",4055.7207
"3852","FDP25","OUT013",4149.2656
"3853","FDE53","OUT013",887.733333333333
"3854","FDL27","OUT017",1291.652
"3855","FDC35","OUT049",2553.78686666667
"3856","DRJ47","OUT010",2200.13693860305
"3857","FDD16","OUT018",2200.13693860305
"3858","NCN42","OUT049",3188.07233333333
"3859","FDC38","OUT027",2200.13693860305
"3860","NCO07","OUT045",2876.256
"3861","FDQ20","OUT049",527.9794
"3862","FDI32","OUT046",2188.4846
"3863","FDN20","OUT010",2200.13693860305
"3864","DRJ51","OUT027",2200.13693860305
"3865","FDU08","OUT045",843.2357
"3866","DRN37","OUT019",334.2316
"3867","FDD05","OUT010",361.5294
"3868","FDW15","OUT046",2598.2845
"3869","FDI52","OUT046",1617.09504
"3870","DRM11","OUT049",3514.4253
"3871","NCO06","OUT045",373.5138
"3872","FDU38","OUT049",3595.32
"3873","FDU59","OUT018",2200.13693860305
"3874","FDJ10","OUT046",2072.13605
"3875","FDM13","OUT049",1267.90513333333
"3876","NCJ30","OUT019",509.337
"3877","FDM45","OUT018",2200.13693860305
"3878","FDP36","OUT045",1543.3244
"3879","NCD30","OUT010",2200.13693860305
"3880","FDN48","OUT017",1837.608
"3881","FDY32","OUT049",3914.904
"3882","FDU47","OUT046",2388.2246
"3883","FDF17","OUT019",2200.13693860305
"3884","FDP34","OUT017",3650.80333333333
"3885","FDA47","OUT049",2365.2545
"3886","DRD27","OUT027",2200.13693860305
"3887","FDW38","OUT045",862.8768
"3888","FDZ15","OUT019",2200.13693860305
"3889","FDZ03","OUT027",2200.13693860305
"3890","NCN19","OUT049",3083.48625
"3891","FDG02","OUT035",2094.6068
"3892","FDS31","OUT035",3112.44855
"3893","FDW43","OUT019",2200.13693860305
"3894","FDZ47","OUT010",2200.13693860305
"3895","FDO57","OUT017",2286.52365
"3896","NCL07","OUT013",479.376
"3897","NCV42","OUT013",1989.4104
"3898","FDP40","OUT017",1761.7068
"3899","FDP48","OUT019",2200.13693860305
"3900","FDH21","OUT017",2258.0607
"3901","NCP02","OUT049",592.562
"3902","FDK24","OUT049",905.488
"3903","FDC41","OUT045",1493.0565
"3904","FDF08","OUT017",1472.0838
"3905","FDO49","OUT017",834.9132
"3906","FDS56","OUT027",2200.13693860305
"3907","FDX46","OUT018",2200.13693860305
"3908","FDQ07","OUT013",4420.912
"3909","FDC32","OUT010",277.6386
"3910","FDT21","OUT019",2200.13693860305
"3911","FDG58","OUT045",2440.8228
"3912","FDW14","OUT049",1700.7861
"3913","DRA12","OUT027",2200.13693860305
"3914","FDV27","OUT013",1195.4439
"3915","DRD25","OUT013",2009.0515
"3916","DRF48","OUT027",2200.13693860305
"3917","FDX24","OUT017",1604.13413333333
"3918","DRJ51","OUT046",3593.72208
"3919","FDE45","OUT045",3104.40346666667
"3920","FDE14","OUT046",2272.0425
"3921","FDG53","OUT045",1607.907
"3922","FDT08","OUT046",2516.724
"3923","DRC27","OUT027",2200.13693860305
"3924","FDG20","OUT035",1711.99373333333
"3925","FDC21","OUT046",1736.4064
"3926","FDV31","OUT018",2200.13693860305
"3927","FDB58","OUT045",2599.949
"3928","FDV23","OUT046",1556.3075
"3929","FDA25","OUT019",2200.13693860305
"3930","FDC15","OUT046",2435.4964
"3931","FDU47","OUT049",2388.2246
"3932","FDE23","OUT013",932.12
"3933","FDS08","OUT013",1676.1515
"3934","FDW03","OUT027",2200.13693860305
"3935","FDJ60","OUT018",2200.13693860305
"3936","FDM34","OUT017",1967.439
"3937","FDW33","OUT013",1624.552
"3938","FDZ40","OUT013",898.83
"3939","FDE33","OUT018",2200.13693860305
"3940","NCC06","OUT010",2200.13693860305
"3941","FDU11","OUT046",1506.3725
"3942","FDL44","OUT017",3235.788
"3943","NCZ29","OUT017",2055.3246
"3944","FDG28","OUT010",2200.13693860305
"3945","FDL12","OUT018",2200.13693860305
"3946","FDD52","OUT017",1702.7835
"3947","FDO15","OUT013",1034.6532
"3948","NCN29","OUT027",2200.13693860305
"3949","FDW36","OUT013",1217.4153
"3950","FDB21","OUT046",2900.2248
"3951","FDZ28","OUT013",2331.40966666667
"3952","FDY10","OUT035",1832.2816
"3953","DRG39","OUT017",841.5712
"3954","FDN28","OUT013",1083.5895
"3955","FDV15","OUT035",2561.9984
"3956","DRI13","OUT035",3400.46253333333
"3957","FDH20","OUT046",1737.738
"3958","FDY51","OUT013",3085.3172
"3959","FDE16","OUT013",4793.0942
"3960","FDX40","OUT018",2200.13693860305
"3961","FDC48","OUT018",2200.13693860305
"3962","FDS14","OUT046",1846.2634
"3963","FDX56","OUT017",4624.42486666667
"3964","FDI10","OUT046",3190.1807
"3965","FDI14","OUT013",2201.93376
"3966","DRM48","OUT013",981.833066666667
"3967","NCH07","OUT027",2200.13693860305
"3968","FDY26","OUT013",5716.5588
"3969","FDD02","OUT027",2200.13693860305
"3970","FDM12","OUT046",1695.7926
"3971","DRF01","OUT010",291.6204
"3972","FDV36","OUT046",3099.299
"3973","DRI59","OUT013",4697.8848
"3974","FDV03","OUT018",2200.13693860305
"3975","FDO39","OUT017",3445.515
"3976","NCB07","OUT018",2200.13693860305
"3977","FDH38","OUT027",2200.13693860305
"3978","FDZ13","OUT035",865.54
"3979","NCZ30","OUT046",1807.647
"3980","NCA06","OUT035",512.666
"3981","FDB04","OUT049",1335.86112
"3982","FDN50","OUT013",466.06
"3983","NCG06","OUT049",3349.6398
"3984","NCY17","OUT018",2200.13693860305
"3985","FDC23","OUT046",2200.13693860305
"3986","FDK33","OUT049",4261.12
"3987","FDR03","OUT049",4231.159
"3988","FDZ07","OUT045",495.3552
"3989","FDO38","OUT013",1012.6818
"3990","FDS59","OUT046",2526.711
"3991","DRM11","OUT019",2200.13693860305
"3992","FDX52","OUT027",2200.13693860305
"3993","DRJ35","OUT018",2200.13693860305
"3994","NCP53","OUT046",3684.2043
"3995","FDW15","OUT019",2200.13693860305
"3996","DRI47","OUT045",2660.5368
"3997","DRZ11","OUT035",1733.7432
"3998","FDS02","OUT013",3641.48213333333
"3999","DRD49","OUT018",2200.13693860305
"4000","FDW38","OUT049",862.8768
"4001","FDR21","OUT019",882.185
"4002","FDE40","OUT013",1021.6701
"4003","FDI02","OUT045",2250.404
"4004","FDQ04","OUT045",701.7532
"4005","FDY14","OUT017",5088.21005
"4006","NCT54","OUT046",952.094
"4007","DRD25","OUT017",2009.0515
"4008","DRE01","OUT045",5331.7264
"4009","FDJ12","OUT010",2200.13693860305
"4010","NCZ05","OUT049",980.3905
"4011","DRB25","OUT019",214.3876
"4012","NCC31","OUT045",2181.1608
"4013","FDM16","OUT045",1655.1788
"4014","DRG11","OUT049",1869.5664
"4015","FDV24","OUT027",2200.13693860305
"4016","FDV43","OUT046",602.2161
"4017","FDG05","OUT018",2200.13693860305
"4018","FDV23","OUT010",622.523
"4019","FDI58","OUT018",2200.13693860305
"4020","FDQ11","OUT017",3726.4826
"4021","FDC05","OUT027",2200.13693860305
"4022","FDF40","OUT013",3486.1288
"4023","FDU02","OUT018",2200.13693860305
"4024","FDT32","OUT013",3297.3745
"4025","NCF06","OUT017",3237.4525
"4026","FDT46","OUT013",742.145066666667
"4027","FDR58","OUT010",2200.13693860305
"4028","FDY04","OUT046",2202.1335
"4029","FDT58","OUT045",2013.3792
"4030","FDE46","OUT049",1775.85505
"4031","DRH11","OUT017",386.8298
"4032","DRI51","OUT046",3034.7164
"4033","FDC35","OUT017",2553.78686666667
"4034","FDP45","OUT035",2768.3964
"4035","FDC45","OUT017",1768.14286666667
"4036","FDU01","OUT045",3701.848
"4037","FDJ53","OUT010",2200.13693860305
"4038","FDJ46","OUT017",2976.7918
"4039","FDX07","OUT013",2990.55166666667
"4040","NCI30","OUT049",2463.46
"4041","FDE47","OUT027",2200.13693860305
"4042","FDV48","OUT045",1021.3372
"4043","FDN16","OUT019",2200.13693860305
"4044","FDM52","OUT013",2771.3925
"4045","FDA32","OUT027",2200.13693860305
"4046","FDH05","OUT017",3938.8728
"4047","FDW25","OUT010",2200.13693860305
"4048","FDQ09","OUT046",1583.77175
"4049","NCM17","OUT010",2200.13693860305
"4050","DRM59","OUT046",2806.84635
"4051","FDV47","OUT027",2200.13693860305
"4052","DRE15","OUT035",1265.02
"4053","FDS25","OUT010",2200.13693860305
"4054","NCZ05","OUT018",2200.13693860305
"4055","NCV05","OUT019",463.3968
"4056","DRM37","OUT046",5255.38133333333
"4057","FDV58","OUT027",2200.13693860305
"4058","FDN22","OUT027",2200.13693860305
"4059","NCO06","OUT049",373.5138
"4060","FDT56","OUT019",405.4722
"4061","FDM02","OUT013",1221.0772
"4062","FDA09","OUT046",2292.0165
"4063","NCC06","OUT035",3291.7152
"4064","NCL54","OUT049",3064.3445
"4065","NCB55","OUT017",592.562
"4066","FDB12","OUT017",1635.8706
"4067","NCA54","OUT049",2826.76486666667
"4068","NCS38","OUT049",1202.4348
"4069","FDC02","OUT049",5293.33193333333
"4070","FDK44","OUT019",2200.13693860305
"4071","FDE16","OUT035",4793.0942
"4072","NCS05","OUT035",2119.9072
"4073","FDZ59","OUT045",4577.375
"4074","FDI20","OUT017",4854.3478
"4075","FDQ14","OUT046",2172.1725
"4076","FDF53","OUT017",3563.52805
"4077","FDW25","OUT017",1086.5856
"4078","NCQ43","OUT010",218.3824
"4079","FDX52","OUT013",3475.476
"4080","FDE28","OUT045",4607.336
"4081","FDN15","OUT017",1491.392
"4082","FDO28","OUT017",1606.79733333333
"4083","FDQ33","OUT045",4213.1824
"4084","FDM22","OUT010",53.264
"4085","FDJ03","OUT017",886.8456
"4086","FDI16","OUT045",1118.544
"4087","FDI09","OUT027",2200.13693860305
"4088","FDX55","OUT013",3810.0405
"4089","FDS23","OUT027",2200.13693860305
"4090","DRC12","OUT045",2237.4209
"4091","FDH41","OUT049",2849.45755
"4092","FDN01","OUT013",2176.05633333333
"4093","FDV55","OUT045",2177.166
"4094","NCJ19","OUT013",1288.323
"4095","NCY29","OUT010",113.186
"4096","FDP03","OUT018",2200.13693860305
"4097","FDZ52","OUT045",1445.4518
"4098","FDH31","OUT010",198.4084
"4099","FDQ19","OUT018",2200.13693860305
